00ROPC9999BOVESPA 99992017030320170303                                                                                                                          
01GGBR        PN      N1201703202038000070GGBRC2      000000010000000000655000000000026600000000000000000000000000003300000000000029900000000100000051601ACN    
01GGBR        PN      N1201703200078000070GGBRC89     000000010000000000895000000000000000000000000000000000000000011400000000000011400000000100000011621ACN    
01GGBR        PN      N1201703200159000070GGBRC11     000000010000000001130000000000001000000000000008500000000000000200000000000009700000000200000031621ACN    
01GGBR        PN      N1201703200167000070GGBRC41     000000010000000001180000000000026100000000000003700000000000044700000000000074500000000200000111621ACN    
01GGBR        PN      N1201703200175000070GGBRC12     000000010000000001230000000000031000000000000074600000000000027400000000000133000000001200000281621ACN    
01GGBR        PN      N1201703200051000070GGBRC65     000000010000000001505000000000000000000000000018400000000000119100000000000137500000000500000051622ACN    
01GGBR        PN      N1201703200230000070GGBRC15     000000010000000001530000000000002700000000000090200000000000021200000000000114100000002400000161621ACN    
01GGBR        PN      N1201703200248000070GGBRC45     000000010000000001580000000000000000000000000008900000000000055000000000000063900000000400000031621ACN    
01GGBR        PN      N1201703200256000070GGBRC16     000000010000000001630000000000000000000000000118000000000000097600000000000215600000001100000061621ACN    
01GGBR        PN      N1201703200264000070GGBRC46     000000010000000001680000000000000000000000000000000000000000012000000000000012000000000200000011621ACN    
01GGBR  FM    PN      N1201703200183000070GGBRC42     000000010000000001280000000000208300000000000314700000000000056800000000000579800000001400000501621ACN    
01GGBR  FM    PN      N1201703200191000070GGBRC13     000000010000000001330000000000145700000000000151700000000000423900000000000721300000004700000751621ACN    
01GGBR  FM    PN      N1201703200205000070GGBRC43     000000010000000001380000000000163900000000000435700000000000719900000000001319500000004700000611621ACN    
01GGBR  FM    PN      N1201703200213000070GGBRC14     000000010000000001430000000000093600000000000406100000000000394400000000000894100000010300000571621ACN    
01GGBR  FM    PN      N1201703200221000070GGBRC44     000000010000000001480000000000030300000000000036800000000000696900000000000764000000002300000261621ACN    
01GOAU        PN      N1201703202062000070GOAUC45     000000010000000000450000000000000000000000004523800000000000000000000000004523800000000500000032421ACN    
01GOAU        PN      N1201703201783000070GOAUC53     000000010000000000530000000000000000000000000000000000000000640000000000000640000000000100000012422ACN    
01GOAU        PN      N1201703202160000070GOAUC6      000000010000000000600000000000057300000000004523800000000000001900000000004583000000001700000162421ACN    
01GOAU        PN      N1201703202186000070GOAUC64     000000010000000000640000000000002000000000000000000000000000003500000000000005500000000200000022421ACN    
01GOAU        PN      N1201703202194000070GOAUC66     000000010000000000660000000000001500000000000000000000000000000000000000000001500000000200000022421ACN    
01GRND        ON      NM201703200027000070GRNDC46     000000010000000001650000000000000000000000000000000000000000131300000000000131300000000100000021441ACN    
01GRND        ON      NM201703200043000070GRNDC21     000000010000000002100000000000000000000000000000000000000000007500000000000007500000000100000011441ACN    
01HGTX        ON      NM201703200060000070HGTXC16     000000010000000001600000000000000000000000000000000000000000008500000000000008500000000100000011361ACN    
01HGTX        ON      NM201703200035000070HGTXC76     000000010000000001675000000000000000000000000003000000000000000000000000000003000000000200000011362ACN    
01HGTX        ON      NM201703200043000070HGTXC77     000000010000000001775000000000000000000000000006000000000000000000000000000006000000000100000021362ACN    
01HGTX        ON      NM201703200051000070HGTXC78     000000010000000001875000000000000000000000000003000000000000000000000000000003000000000200000011362ACN    
01HYPE        ON      NM201703201180000070HYPEC86     000000010000000002615000000000000000000000000100000000000000000000000000000100000000000100000011082ACN    
01HYPE        ON      NM201703200973000070HYPEC28     000000010000000002740000000000002000000000000000000000000000000000000000000002000000000100000011081ACN    
01HYPE        ON      NM201703201198000070HYPEC89     000000010000000002915000000000000000000000000100000000000000000000000000000100000000000100000011082ACN    
01HYPE        ON      NM201703200027000070HYPEC68     000000010000000002865000000000000000000000000000000000000000005000000000000005000000000100000011092ACN    
01IGTA        ON      NM201703200299000070IGTAC78     000000010000000002875000000000000000000000000000000000000000232100000000000232100000000100000021182ACN    
01IGTA        ON      NM201703200469000070IGTAC32     000000010000000003200000000000000000000000000000000000000000050000000000000050000000000100000011181ACN    
01IGTA        ON      NM201703200400000070IGTAC2      000000010000000003250000000000000000000000000000000000000000007500000000000007500000000100000011181ACN    
01VLID        ON      NM201703200043000070VLIDC55     000000010000000002550000000000000000000000000000000000000000004800000000000004800000000100000021271ACN    
01VLID        ON      NM201703200019000070VLIDC57     000000010000000002750000000000000000000000000000000000000000083900000000000083900000000100000021271ACN    
01WEGE    /ED ON      NM201703200043000070WEGEC77     000000010000000001707000000000000000000000000000000000000000003600000000000003600000000100000011742ACN    
01WEGE    /ED ON      NM201703200019000070WEGEC18     000000010000000001832000000000000000000000000000000000000000008500000000000008500000000100000011771ACN    
01ABEV        ON        201704170523000070ABEVD77     000000010000000001720000000000003200000000000000000000000000034300000000000037500000000200000041122ACN    
01ABEV        ON        201704170434000070ABEVD88     000000010000000001770000000000008000000000000093000000000000117500000000000218500000000700000101122ACN    
01ABEV        ON        201704170949000070ABEVD58     000000010000000001820000000000000400000000000015000000000006326100000000006341500000000600000131122ACN    
01ABEV        ON        201704170639000070ABEVD86     000000010000000001870000000000000000000000000000000000000002098600000000002098600000000300000061122ACN    
01ABEV        ON        201704170469000070ABEVD80     000000010000000002020000000000000000000000000084000000000000000000000000000084000000000100000011122ACN    
01ABEV        ON        201704170531000070ABEVD71     000000010000000002120000000000000000000000000050000000000000000100000000000050100000000200000031122ACN    
01ABEV        ON        201704170540000070ABEVD72     000000010000000002170000000000035000000000000050000000000000000000000000000085000000000300000021122ACN    
01ABEV        ON        201704170566000070ABEVD62     000000010000000002220000000000000000000000000002100000000000000000000000000002100000000200000011122ACN    
01ABEV        ON        201704170442000070ABEVD90     000000010000000002270000000000001100000000000179300000000000000000000000000180400000000200000021122ACN    
01ABEV        ON        201704170620000070ABEVD84     000000010000000002370000000000000000000000000042000000000000000000000000000042000000000500000021122ACN    
01ABEV        ON        201704178001000070ABEVD89     000000010000000001920000000000025000000000000005000000000000018000000000000048000000000200000031132ACN    
01ABEV        ON        201704170760000070ABEVD20     000000010000000001995000000000000000000000000033000000000000039600000000000072600000000900000041141ACN    
01ABEV        ON        201704170159000070ABEVD49     000000010000000001945000000000000200000000000025000000000000087500000000000112700000000600000021151ACN    
01ABEV  FM    ON        201704170450000070ABEVD78     000000010000000001745000000000004700000000000682000000000000142500000000000829200000001400000131121ACN    
01ABEV  FM    ON        201704171252000070ABEVD67     000000010000000001795000000000028000000000000821000000000000007700000000000856700000000800000121121ACN    
01ABEV  FM    ON        201704170612000070ABEVD79     000000010000000001845000000000182300000000000201100000000005507900000000005891300000001200000211121ACN    
01ABEV  FM    ON        201704170132000070ABEVD17     000000010000000001695000000000011000000000000200000000000000041600000000000252600000000900000041151ACN    
01ABEV  FM    ON        201704170140000070ABEVD19     000000010000000001895000000000012500000000000026500000000000056700000000000095700000001200000131151ACN    
